AS_ID	Gene_ID	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
CLEC2D_A5SS_3307	CLEC2D	chr12	+	9687901	9688161	9687901	9688086	9694759	9699555	0.881333333333333	0.78	5.09765662262003e-06	-0.176213647036925	-0.101333333333333
SSBP1_A5SS_2696	SSBP1	chr7	+	141738320	141738593	141738320	141738575	141739123	141739190	0.39632183908046	0.287941747572816	1.86190828352131e-10	-0.460895493450021	-0.108380091507644
ZNRD1_A5SS_1495	ZNRD1	chr6	+	30061239	30061398	30061239	30061389	30061514	30061669	0.586034482758621	0.71468932038835	1.30800412202045e-09	0.286330673697214	0.128654837629729
PIGG_A5SS_3525	PIGG	chr4	+	499199	499489	499199	499298	500395	500601	0.534551724137931	0.672922330097087	5.66367770651975e-11	0.332110443657643	0.138370605959156
ATAD2B_A5SS_288	ATAD2B	chr2	-	23786026	23786223	23786041	23786223	23782868	23783028	0.508183908045977	0.634417475728155	1.10833027150629e-09	0.320081819918837	0.126233567682178
ZNF484_A5SS_3337	ZNF484	chr9	-	92877819	92878038	92877889	92878038	92856191	92856318	0.626609195402299	0.467194174757282	1.21922444189387e-07	-0.423543655224572	-0.159415020645017
PIGG_A5SS_3529	PIGG	chr4	+	499199	500047	499199	499298	500395	500601	0.12616091954023	0.257194174757282	2.38721730834718e-09	1.02759288659569	0.131033255217052
VPS29_A5SS_2293	VPS29	chr12	-	110499456	110499546	110499534	110499546	110496011	110496203	0.463540229885057	0.320699029126214	6.62129408611241e-09	-0.531474567167677	-0.142841200758844
CCT8_A5SS_852	CCT8	chr21	-	29073259	29073797	29073505	29073797	29070246	29070337	0.364080459770115	0.563834951456311	1.15985776845497e-07	0.631015598333508	0.199754491686196
ZCCHC9_A5SS_2784	ZCCHC9	chr5	+	81301582	81301698	81301582	81301670	81304740	81305141	0.361471264367816	0.484543689320388	9.24277275251537e-15	0.422745790608928	0.123072424952572
GMNN_A5SS_42	GMNN	chr6	+	24774930	24775244	24774930	24775112	24777221	24777297	0.196057471264368	0.322582524271845	1.15835566554693e-07	0.718391662977319	0.126525053007477
TOMM5_A5SS_2816	TOMM5	chr9	-	37592252	37592639	37592309	37592639	37588414	37588932	0.129965517241379	0.295126213592233	1.16353615496964e-07	1.18320317422857	0.165160696350854
COPS7A_A5SS_3976	COPS7A	chr12	+	6723983	6724250	6723983	6724152	6724613	6724818	0.243333333333333	0.346	1.77097793673219e-07	0.507838074590501	0.102666666666667
SLFN11_A5SS_935	SLFN11	chr17	-	35373473	35373701	35373581	35373701	35362738	35363826	0.643781609195402	0.760689320388349	1.29962691097975e-05	0.240735986468107	0.116907711192947
WDR4_A5SS_2117	WDR4	chr21	-	42873550	42873691	42873602	42873691	42863439	42863596	0.318206896551724	0.459097087378641	1.75981125918266e-07	0.528834175497386	0.140890190826917
TAX1BP1_A5SS_2729	TAX1BP1	chr7	+	27816348	27816520	27816348	27816394	27827737	27827820	0.573126436781609	0.687582524271845	5.5537502226009e-07	0.262679432038535	0.114456087490235
SIKE1_A5SS_2233	SIKE1	chr1	-	114780386	114780687	114780448	114780687	114780109	114780215	0.404655172413793	0.295572815533981	7.43960114300207e-06	-0.453179448681084	-0.109082356879813
IKZF2_A5SS_3698	IKZF2	chr2	-	213056832	213057099	213056910	213057099	213049712	213049880	0.421770114942529	0.542834951456311	4.83719879267648e-06	0.364056739637022	0.121064836513782
TCF4_A5SS_3772	TCF4	chr18	-	55232508	55232671	55232520	55232671	55228846	55229076	0.46	0.562009708737864	1.15343967406116e-06	0.288961192100368	0.102009708737864
CCDC7_A5SS_1393	CCDC7	chr10	+	32446081	32446631	32446081	32446397	32451591	32451921	0.210080459770115	0.321466019417476	6.69262051636337e-08	0.613724266710351	0.111385559647361
RAB15_A5SS_3154	RAB15	chr14	-	64950942	64951151	64951073	64951151	64950324	64950414	0.495091954022989	0.619990291262136	2.30110864717294e-05	0.324549120232726	0.124898337239147
