ZBTB8OS_A3SS_5308	ZBTB8OS	chr1	-	32633950	32634110	32633950	32634072	32634767	32634792	0.141252873563218	0.250037037037037	1.37290531722159e-14	0.823861594511876	0.108784163473819
TMX2_A3SS_53	TMX2	chr11	+	57737835	57738026	57737912	57738026	57737607	57737668	0.488770114942529	0.264962962962963	5.64108483996873e-12	-0.883365365543385	-0.223807151979566
DMTF1_A3SS_540	DMTF1	chr7	+	87182016	87182337	87182055	87182337	87181308	87181341	0.244137931034483	0.356	4.60064241838782e-10	0.54418078112361	0.111862068965517
MED11_A3SS_758	MED11	chr17	+	4732938	4733610	4733049	4733610	4731775	4731906	0.705689655172414	0.400444444444444	2.51013445597134e-13	-0.817431756831649	-0.305245210727969
TRIM5_A3SS_870	TRIM5	chr11	-	5663194	5665395	5663194	5664173	5665655	5665682	0.847781609195402	0.961037037037037	9.87570390729242e-11	0.180899360983869	0.113255427841635
UFM1_A3SS_2893	UFM1	chr13	+	38360040	38363007	38360710	38363007	38359300	38359333	0.320632183908046	0.209666666666667	6.04549959732479e-12	-0.612821728928577	-0.110965517241379
ANKRD42_A3SS_4450	ANKRD42	chr11	+	83212652	83215200	83212978	83215200	83211294	83211430	0.708655172413793	0.848962962962963	7.20372601769137e-07	0.260617824849172	0.14030779054917
RNMT_A3SS_4863	RNMT	chr18	+	13759941	13764556	13762038	13764556	13754113	13754147	0.935632183908046	0.801074074074074	7.18890182662867e-09	-0.224005835848087	-0.134558109833972
SLAMF6_A3SS_3699	SLAMF6	chr1	-	160496060	160496393	160496060	160496246	160523143	160523262	0.799735632183908	0.913777777777778	1.47847106679859e-13	0.192320189439547	0.11404214559387
STAG3L5P-PVRIG2P-PILRB_A3SS_4142	STAG3L5P-PVRIG2P-PILRB	chr7	+	100349730	100349887	100349798	100349887	100345864	100345968	0.652942528735632	0.77462962962963	2.46552548088193e-11	0.246550672622366	0.121687100893997
CXCL1_A3SS_2748	CXCL1	chr4	+	73869645	73869792	73869668	73869792	73869391	73869570	0.771229885057471	0.491111111111111	3.59412828080804e-08	-0.651111493833982	-0.28011877394636
PTOV1_A3SS_3193	PTOV1	chr19	+	49860565	49860744	49860613	49860744	49860267	49860336	0.23683908045977	0.651111111111111	1.37861198606755e-14	1.45899660054816	0.414272030651341
SRP19_A3SS_3860	SRP19	chr5	+	112867371	112868392	112867403	112868392	112864620	112864732	0.642471264367816	0.345407407407407	1.79381651706958e-09	-0.895332906331045	-0.297063856960409
TMEM159_A3SS_586	TMEM159	chr16	+	21160977	21161278	21161084	21161278	21158376	21158746	0.633172413793103	0.736	2.48930027859107e-06	0.217107365119969	0.102827586206897
RNF19B_A3SS_245	RNF19B	chr1	-	32936445	32937309	32936445	32937259	32942251	32942459	0.67348275862069	0.793814814814815	5.66603289334368e-11	0.237161474637448	0.120332056194125
NUSAP1_A3SS_3487	NUSAP1	chr15	+	41350987	41351129	41351032	41351129	41349097	41349241	0.443781609195402	0.640222222222222	3.04320461342427e-09	0.528722872059887	0.19644061302682
PDLIM7_A3SS_4985	PDLIM7	chr5	-	177489770	177490031	177489770	177489832	177490869	177490906	0.438781609195402	0.649925925925926	7.97913336429279e-10	0.566772240246523	0.211144316730524
LETM2_A3SS_2044	LETM2	chr8	+	38394097	38394241	38394182	38394241	38392541	38392995	0.447758620689655	0.705	3.41202762268729e-07	0.654902048847958	0.257241379310345
POLD2_A3SS_2481	POLD2	chr7	-	44121833	44122282	44121833	44122109	44123510	44123570	0.534609195402299	0.305259259259259	1.20649175672432e-08	-0.808449596141798	-0.22934993614304
NDUFA2_A3SS_4724	NDUFA2	chr5	-	140645362	140645725	140645362	140645678	140647255	140647362	0.0992988505747126	0.199888888888889	2.02698738508628e-09	1.00934935686362	0.100590038314176
APOO_A3SS_2547	APOO	chrX	-	23833347	23833612	23833347	23833510	23840312	23840377	0.400310344827586	0.713222222222222	4.44824432003011e-06	0.833232756075603	0.312911877394636
LY9_A3SS_835	LY9	chr1	+	160823464	160823796	160823506	160823796	160819320	160819374	0.674758620689655	0.787851851851852	1.33129918077355e-11	0.223552866294385	0.113093231162197
FASTKD3_A3SS_1147	FASTKD3	chr5	-	7861582	7861773	7861582	7861652	7865897	7865983	0.671655172413793	0.895333333333333	2.67578670729237e-06	0.414704155109152	0.22367816091954
U2AF1L4_A3SS_4681	U2AF1L4	chr19	-	35745124	35745212	35745124	35745187	35745347	35745442	0.207068965517241	0.338851851851852	1.49490360820215e-08	0.710543310224144	0.13178288633461
SF1_A3SS_4082	SF1	chr11	-	64764603	64766155	64764603	64765518	64766899	64767079	0.666126436781609	0.493407407407407	9.212056204075e-13	-0.433016665130592	-0.172719029374202
CYB561D2_A3SS_2557	CYB561D2	chr3	+	50351342	50351560	50351408	50351560	50350694	50350984	0.572551724137931	0.394666666666667	2.12689419688753e-10	-0.536771356568242	-0.177885057471264
CUTA_A3SS_727	CUTA	chr6	-	33417480	33417816	33417480	33417695	33417958	33418288	0.497620689655172	0.238148148148148	4.76019826189019e-09	-1.06318713960135	-0.259472541507024
GPBAR1_A3SS_1789	GPBAR1	chr2	+	218262058	218263859	218262566	218263859	218261014	218261216	0.887885057471264	0.630740740740741	2.28580747792666e-11	-0.493325799725342	-0.257144316730524
CPSF4_A3SS_5067	CPSF4	chr7	+	99453965	99454136	99454040	99454136	99452367	99452440	0.797241379310345	0.635962962962963	1.01089702178581e-10	-0.326073843808732	-0.161278416347382
BRD1_A3SS_580	BRD1	chr22	-	49787389	49787887	49787389	49787494	49794033	49794294	0.871747126436782	0.665333333333333	5.10829456813552e-09	-0.389832388574437	-0.206413793103448
LCOR_A3SS_1339	LCOR	chr10	+	96954952	96964441	96958411	96964441	96952102	96952196	0.864390804597701	0.981851851851852	8.05983101005863e-11	0.183821632948783	0.117461047254151
HARS2_A3SS_1215	HARS2	chr5	+	140693490	140693665	140693590	140693665	140691425	140691756	0.830954022988506	0.657777777777778	1.58495945850985e-08	-0.337168385023061	-0.173176245210728
JKAMP_A3SS_184	JKAMP	chr14	+	59486680	59486804	59486730	59486804	59484442	59484593	0.586183908045977	0.397111111111111	7.20930669305339e-07	-0.561810635800195	-0.189072796934866
ARFIP2_A3SS_642	ARFIP2	chr11	-	6479139	6479357	6479139	6479258	6479971	6480068	0.320919540229885	0.17937037037037	8.15383592314115e-13	-0.839270039810131	-0.141549169859515
NCOA7_A3SS_3347	NCOA7	chr6	+	125888938	125889981	125888971	125889981	125885158	125885343	0.69835632183908	0.833407407407407	1.30519286051027e-08	0.255058593380202	0.135051085568327
FUBP1_A3SS_2349	FUBP1	chr1	-	77967048	77967101	77967048	77967098	77967626	77967666	0.314080459770115	0.440259259259259	5.93226999991534e-15	0.4872191564183	0.126178799489144
GPBAR1_A3SS_1791	GPBAR1	chr2	+	218262058	218263859	218262679	218263859	218261014	218261216	0.509712643678161	0.313481481481481	4.29252588725581e-07	-0.70130392028649	-0.196231162196679
ECI2_A3SS_4729	ECI2	chr6	-	4133548	4133711	4133548	4133701	4135510	4135597	0.43735632183908	0.320666666666667	2.87611844937081e-08	-0.447734754380656	-0.116689655172414
CHFR_A3SS_461	CHFR	chr12	-	132869618	132869834	132869618	132869798	132870723	132870783	0.257931034482759	0.117037037037037	2.95906094947101e-11	-1.14002021874643	-0.140893997445722
USP33_A3SS_1999	USP33	chr1	-	77721830	77721925	77721830	77721901	77722023	77722196	0.635448275862069	0.528148148148148	1.11558699551017e-08	-0.266832028308857	-0.107300127713921
MED24_A3SS_3060	MED24	chr17	-	40053468	40053657	40053468	40053635	40054360	40054636	0.558620689655172	0.715333333333333	1.65322384061857e-14	0.356746662503588	0.156712643678161
PSPC1_A3SS_3869	PSPC1	chr13	-	19674751	19675653	19674751	19674984	19677723	19677823	0.314390804597701	0.540592592592593	1.87853639502804e-11	0.781982721836347	0.226201787994891
PPP6R3_A3SS_3957	PPP6R3	chr11	+	68587926	68588024	68587944	68588024	68583042	68583129	0.618183908045977	0.743444444444444	3.61449920664648e-06	0.266188837809054	0.125260536398467
MAD1L1_A3SS_3118	MAD1L1	chr7	-	2230548	2230764	2230548	2230727	2232871	2232948	0.478804597701149	0.284851851851852	2.18796081089943e-07	-0.749225220415528	-0.193952745849298
RNH1_A3SS_343	RNH1	chr11	-	502061	502249	502061	502181	504823	504996	0.631655172413793	0.763	8.14640690444876e-09	0.272545867034167	0.131344827586207
SRRT_A3SS_4755	SRRT	chr7	+	100888041	100888143	100888053	100888143	100887702	100887859	0.456287356321839	0.265148148148148	2.03776757106018e-12	-0.783144004977967	-0.191139208173691
C1RL_A3SS_2389	C1RL	chr12	-	7099685	7099807	7099685	7099760	7101897	7102087	0.616528735632184	0.825074074074074	6.41345603377939e-09	0.420355510047691	0.20854533844189
NCOA3_A3SS_498	NCOA3	chr20	+	47634017	47634195	47634047	47634195	47627921	47628023	0.601172413793103	0.878814814814815	7.81983627981308e-08	0.547780381190629	0.277642401021711
TRMT10B_A3SS_2087	TRMT10B	chr9	+	37777600	37778972	37777627	37778972	37776281	37776405	0.531172413793103	0.705	9.31660281962466e-07	0.408443034616742	0.173827586206897
PXN_A3SS_3797	PXN	chr12	-	120215102	120215417	120215102	120215273	120221622	120221758	0.636793103448276	0.452259259259259	4.90841743116976e-10	-0.493674671451848	-0.184533844189017
C15orf40_A3SS_590	C15orf40	chr15	-	83004392	83005692	83004392	83004972	83008547	83008675	0.771218390804598	0.876777777777778	1.41763746349268e-06	0.185071778076803	0.10555938697318
APOL3_A3SS_5271	APOL3	chr22	-	36149045	36149371	36149045	36149142	36160668	36160929	0.300885057471264	0.180148148148148	1.90470959692329e-10	-0.740028639943558	-0.120736909323116
EIF1AD_A3SS_2399	EIF1AD	chr11	-	66000302	66000505	66000302	66000481	66001909	66002166	0.76116091954023	0.612555555555556	2.97766186774276e-06	-0.313360796016792	-0.148605363984674
LRCH4_A3SS_3394	LRCH4	chr7	-	100574010	100575304	100574010	100574356	100575704	100575782	0.0578045977011494	0.233814814814815	4.00363499348685e-10	2.01611019136946	0.176010217113665
RALGDS_A3SS_66	RALGDS	chr9	-	133109625	133109721	133109625	133109685	133110295	133110489	0.453206896551724	0.592074074074074	3.7064501216272e-11	0.385607866817235	0.13886717752235
AGFG1_A3SS_3307	AGFG1	chr2	+	227553703	227553795	227553709	227553795	227551958	227552117	0.732068965517241	0.835962962962963	2.81126011469513e-10	0.191459459749072	0.103893997445721
GLIPR2_A3SS_3817	GLIPR2	chr9	+	36162231	36163913	36162361	36163913	36136535	36136791	0.814241379310345	0.581481481481481	4.41276871180028e-10	-0.485723293601277	-0.232759897828863
BCOR_A3SS_869	BCOR	chrX	-	40063607	40063952	40063607	40063850	40064335	40064599	0.635126436781609	0.399444444444444	2.11780272777732e-08	-0.669048958578561	-0.235681992337165
TMEM107_A3SS_2280	TMEM107	chr17	-	8175756	8175875	8175756	8175857	8175958	8176026	0.101218390804598	0.233333333333333	2.25243670205521e-07	1.20492097802301	0.132114942528736
MUTYH_A3SS_1752	MUTYH	chr1	-	45333412	45333603	45333412	45333564	45334390	45334511	0.537080459770115	0.335481481481481	1.1957644210608e-06	-0.678905101752472	-0.201598978288633
MIEF1_A3SS_5429	MIEF1	chr22	+	39512231	39512494	39512317	39512494	39511848	39512026	0.711264367816092	0.484333333333333	1.4016670034174e-09	-0.554385593575985	-0.226931034482759
NCR3_A3SS_1948	NCR3	chr6	-	31588882	31589231	31588882	31589176	31589525	31589633	0.694241379310345	0.808851851851852	1.0842613508448e-06	0.220438127292294	0.114610472541507
MS4A1_A3SS_3565	MS4A1	chr11	+	60462184	60462533	60462358	60462533	60455808	60455945	0.59964367816092	0.434185185185185	7.27028654910078e-06	-0.465794972642824	-0.165458492975734
BTN2A1_A3SS_4932	BTN2A1	chr6	+	26467718	26469653	26467947	26469653	26466061	26466088	0.548770114942529	0.37562962962963	8.18628123321688e-12	-0.546891049881238	-0.173140485312899
ZNF286A_A3SS_702	ZNF286A	chr17	+	15715999	15720786	15716058	15720786	15708154	15708247	0.467402298850575	0.647851851851852	5.27912069068742e-07	0.470999111318023	0.180449553001277
ACSL4_A3SS_5100	ACSL4	chrX	-	109683135	109683666	109683135	109683372	109696143	109696196	0.455206896551724	0.354074074074074	2.53126268936412e-06	-0.362471204240063	-0.10113282247765
TMEM91_A3SS_3772	TMEM91	chr19	+	41383560	41384082	41383862	41384082	41382771	41382921	0.509551724137931	0.400407407407407	4.59870640272864e-06	-0.347759936690489	-0.109144316730524
AFG3L1P_A3SS_532	AFG3L1P	chr16	+	89977604	89977802	89977638	89977802	89972579	89972765	0.601172413793103	0.267296296296296	2.93513612462677e-10	-1.16933896183829	-0.333876117496807
LILRB2_A3SS_2735	LILRB2	chr19	-	54276806	54276979	54276806	54276929	54277549	54277597	0.363586206896552	0.252592592592593	2.14849060311319e-06	-0.525485138132413	-0.110993614303959
MTRF1L_A3SS_4133	MTRF1L	chr6	-	152995135	152995319	152995135	152995294	152998549	152998629	0.372885057471264	0.476925925925926	8.23071619410076e-06	0.355034224954126	0.104040868454662
MAPK8_A3SS_621	MAPK8	chr10	+	48434878	48439359	48434883	48439359	48431192	48431270	0.627183908045977	0.741407407407407	1.10249767390065e-06	0.241377985187605	0.11422349936143
GLIPR2_A3SS_3815	GLIPR2	chr9	+	36162231	36163913	36162361	36163913	36148546	36148650	0.870540229885058	0.73637037037037	2.61315902447805e-08	-0.241479392478274	-0.134169859514687
FLT3LG_A3SS_1630	FLT3LG	chr19	+	49485963	49486231	49486014	49486231	49480551	49480620	0.640310344827586	0.44437037037037	1.15424535671743e-08	-0.527008694041453	-0.195939974457216
CDK13_A3SS_399	CDK13	chr7	+	40092784	40093237	40092964	40093237	40088125	40088331	0.557183908045977	0.319074074074074	2.56830840254199e-14	-0.804262203083947	-0.238109833971903
PHF1_A3SS_3115	PHF1	chr6	+	33414954	33415144	33414965	33415144	33414724	33414829	0.472172413793103	0.586	2.70134104172122e-06	0.31158690865161	0.113827586206897
SCAF4_A3SS_4265	SCAF4	chr21	-	31685048	31685240	31685048	31685174	31685397	31685484	0.716011494252874	0.557740740740741	1.24515806968149e-13	-0.360388089544422	-0.158270753512133
PSME3_A3SS_1015	PSME3	chr17	+	42838691	42838799	42838730	42838799	42837648	42837697	0.255494252873563	0.536407407407407	1.86200988160706e-07	1.07003832065238	0.280913154533844
NDUFAF5_A3SS_4668	NDUFAF5	chr20	+	13793159	13793227	13793179	13793227	13788588	13788652	0.518655172413793	0.347518518518519	1.1916046474476e-05	-0.577685824328891	-0.171136653895275
MTA3_A3SS_628	MTA3	chr2	+	42704193	42704318	42704196	42704318	42697775	42697834	0.419494252873563	0.252777777777778	7.97589454907573e-09	-0.730781406932301	-0.166716475095785
OPTN_A3SS_1434	OPTN	chr10	+	13109096	13109288	13109111	13109288	13108961	13109015	0.392275862068966	0.249037037037037	1.30380744916094e-06	-0.655508247419144	-0.143238825031929
PHOSPHO1_A3SS_1000	PHOSPHO1	chr17	-	49223369	49225131	49223369	49225004	49226646	49226758	0.416252873563218	0.612259259259259	1.13571025578388e-05	0.55668245524849	0.196006385696041
LTB4R2_A3SS_2664	LTB4R2	chr14	+	24310598	24312053	24310654	24312053	24310150	24310255	0.030448275862069	0.159740740740741	2.36662725508994e-10	2.39129986605014	0.129292464878672
EDF1_A3SS_2902	EDF1	chr9	-	136862113	136862496	136862113	136862345	136862905	136862999	0.127574712643678	0.269814814814815	1.13679952156731e-08	1.08062717289348	0.142240102171137
GHDC_A3SS_3087	GHDC	chr17	-	42190184	42190359	42190184	42190270	42190623	42190757	0.645770114942529	0.507444444444444	1.93395435208202e-07	-0.347770794052829	-0.138325670498084
ZNF20_A3SS_3126	ZNF20	chr19	-	12135768	12135904	12135768	12135895	12140179	12140407	0.545	0.413555555555556	5.99675472727671e-08	-0.39817508104745	-0.131444444444444
ICE2_A3SS_3183	ICE2	chr15	-	60468060	60468322	60468060	60468162	60476062	60476167	0.428528735632184	0.320407407407407	1.9679634035492e-07	-0.41948444825769	-0.108121328224776
CD14_A3SS_3504	CD14	chr5	-	140633068	140633292	140633068	140633192	140633530	140633701	0.698770114942529	0.571148148148148	8.41040110068263e-07	-0.290952898454168	-0.127621966794381
BTN3A1_A3SS_5114	BTN3A1	chr6	+	26412411	26415216	26412704	26415216	26411554	26411581	0.34951724137931	0.462777777777778	1.17990707069785e-06	0.40495596479736	0.113260536398467
DMTF1_A3SS_538	DMTF1	chr7	+	87182016	87182337	87182227	87182337	87181308	87181341	0.507183908045977	0.405481481481481	1.013252881792e-12	-0.322872944883051	-0.101702426564496
DMTF1_A3SS_539	DMTF1	chr7	+	87182055	87182337	87182227	87182337	87181308	87181341	0.572183908045977	0.447777777777778	2.98449902290559e-13	-0.353695992046652	-0.124406130268199
