AS_ID	Gene_ID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
TXNDC15_MXE_100537	TXNDC15	chr5	+	134887694	134888182	134896293	134896424	134873769	134874530	134899488	134901633	0.0766781609195402	0.305304347826087	7.83381512747333e-16	1.99336049470492	0.228626186906547
UBAP2L_MXE_10061	UBAP2L	chr1	+	154259947	154260029	154261591	154261697	154258976	154259030	154266500	154266568	0.794540229885057	0.676717391304348	5.22075853450197e-16	-0.231566803695966	-0.11782283858071
YIPF1_MXE_100804	YIPF1	chr1	-	53888906	53888986	53889243	53889463	53878641	53878722	53889712	53889814	0.371609195402299	0.523652173913044	8.83430687778191e-11	0.494822645502945	0.152042978510745
UBAP2L_MXE_10082	UBAP2L	chr1	+	154261591	154261697	154266500	154266568	154260891	154261109	154268759	154268954	0.912505747126437	0.722369565217391	6.48122691699507e-10	-0.337096534607951	-0.190136181909045
BNIP2_MXE_100830	BNIP2	chr15	-	59680240	59680308	59682407	59682514	59677910	59678087	59689134	59689443	0.698862068965517	0.869695652173913	1.2659834882867e-10	0.315502875808569	0.170833583208396
BBS2_MXE_100845	BBS2	chr16	-	56502316	56502456	56502672	56502808	56501352	56501497	56505949	56506036	0.782827586206897	0.674673913043478	1.96182094821714e-13	-0.214504216622568	-0.108153673163418
UBAP2L_MXE_10085	UBAP2L	chr1	+	154261591	154261697	154266500	154266568	154259947	154260029	154268759	154268954	0.429379310344828	0.115695652173913	1.93351161647482e-12	-1.8919180273764	-0.313683658170915
UBAP2L_MXE_10086	UBAP2L	chr1	+	154261591	154261697	154268756	154268954	154259947	154260029	154270199	154270853	0.39383908045977	0.102847826086957	6.91816914126341e-13	-1.93709497658766	-0.290991254372814
UBAP2L_MXE_10087	UBAP2L	chr1	+	154261591	154261697	154266500	154266568	154259947	154260029	154268756	154268954	0.257977011494253	0.0672391304347826	1.71700599758724e-12	-1.9398695395891	-0.19073788105947
TMCO3_MXE_100925	TMCO3	chr13	+	113520615	113520733	113534044	113534240	113499957	113500149	113539356	113539507	0.0352068965517241	0.179391304347826	5.21907656553139e-10	2.34917999407924	0.144184407796102
UBAP2L_MXE_10097	UBAP2L	chr1	+	154255682	154255755	154257062	154257258	154255151	154255326	154257345	154257434	0.459402298850575	0.56195652173913	2.79866414224895e-12	0.290700438273417	0.102554222888556
MRPL22_MXE_101007	MRPL22	chr5	+	154941216	154941265	154950820	154950938	154941072	154941138	154956370	154956436	0.467172413793103	0.28	1.11851519741003e-14	-0.738528259421618	-0.187172413793103
ABCA7_MXE_101044	ABCA7	chr19	+	1057313	1057429	1058617	1058747	1056906	1057084	1058819	1058940	0.445011494252874	0.323152173913043	7.21404085944588e-14	-0.461628903132529	-0.12185932033983
ABCA7_MXE_101058	ABCA7	chr19	+	1058145	1058269	1058617	1058747	1057914	1058059	1058819	1058940	0.502758620689655	0.393586956521739	4.11953612376091e-14	-0.3531835037802	-0.109171664167916
ABCA7_MXE_101071	ABCA7	chr19	+	1056906	1057084	1057313	1057429	1056329	1056499	1057914	1058059	0.282758620689655	0.407173913043478	1.22133208853686e-16	0.526074123808159	0.124415292353823
ABCA7_MXE_101075	ABCA7	chr19	+	1057914	1058059	1058617	1058747	1057313	1057429	1058819	1058940	0.485298850574713	0.335217391304348	8.80161060437789e-14	-0.533776444127278	-0.150081459270365
ABCA7_MXE_101089	ABCA7	chr19	+	1056329	1056499	1057313	1057429	1056065	1056243	1057914	1058059	0.146	0.450695652173913	4.66567339830432e-16	1.62618516344767	0.304695652173913
ABCA7_MXE_101090	ABCA7	chr19	+	1056329	1056499	1056906	1057084	1056065	1056243	1057313	1057429	0.206724137931034	0.456804347826087	2.01753421627127e-15	1.14386952881916	0.250080209895053
TBPL1_MXE_101095	TBPL1	chr6	+	133980081	133980260	133982567	133982650	133953162	133953425	133982816	133982880	0.234459770114943	0.419717391304348	4.19478337424058e-14	0.840077845112843	0.185257621189405
GOLGA5_MXE_101210	GOLGA5	chr14	+	92797407	92797981	92806735	92806963	92794230	92794456	92809299	92809519	0.134586206896552	0.24045652173913	6.86442064874516e-11	0.837245493446582	0.105870314842579
DDX42_MXE_101338	DDX42	chr17	+	63787033	63787270	63792411	63792562	63774188	63774376	63798037	63798099	0.319689655172414	0.457065217391304	4.4888172797063e-12	0.515727973448245	0.137375562218891
KLHL12_MXE_101352	KLHL12	chr1	-	202894590	202894749	202896853	202896960	202891095	202892659	202909009	202909124	0.783873563218391	0.908891304347826	5.3008580417418e-12	0.213486800585766	0.125017741129435
KLHL12_MXE_101356	KLHL12	chr1	-	202893238	202893425	202894590	202894749	202891095	202892659	202909009	202909124	0.300931034482759	0.11695652173913	6.47732732482719e-12	-1.36346058530692	-0.183974512743628
EIF3A_MXE_101410	EIF3A	chr10	-	119073440	119073577	119073746	119073937	119072889	119073053	119080627	119080822	0.349885057471264	0.504326086956522	9.44440024967558e-17	0.527475799831796	0.154441029485257
EIF3A_MXE_101440	EIF3A	chr10	-	119069445	119069654	119072889	119073053	119065398	119065570	119073440	119073577	0.569850574712644	0.463108695652174	9.60791267776192e-17	-0.299232821384014	-0.10674187906047
PDE7A_MXE_10151	PDE7A	chr8	-	65779719	65779803	65782782	65782843	65747651	65747803	65841370	65841734	0.119413793103448	0.272304347826087	6.86708783613271e-11	1.1892505304781	0.152890554722639
TNRC18_MXE_101657	TNRC18	chr7	-	5314983	5315148	5315955	5316072	5312502	5313863	5320317	5320426	0.962344827586207	0.858913043478261	1.93668352946478e-12	-0.164041853368656	-0.103431784107946
VRK3_MXE_101792	VRK3	chr19	-	49988371	49988492	49989638	49989771	49980954	49981013	49992859	49992952	0.625689655172414	0.757586956521739	1.67362795219059e-13	0.275964240477859	0.131897301349325
VRK3_MXE_101807	VRK3	chr19	-	49989638	49989771	49992859	49992952	49988371	49988492	49994813	49994919	0.631574712643678	0.484195652173913	8.30080872547617e-12	-0.383363284148864	-0.147379060469765
VRK3_MXE_101809	VRK3	chr19	-	49989638	49989771	49997503	49997570	49988371	49988492	50000789	50000854	0.65516091954023	0.43395652173913	4.48765041374549e-16	-0.594298796769753	-0.221204397801099
VRK3_MXE_101810	VRK3	chr19	-	49989638	49989771	49995190	49995275	49988371	49988492	49997503	49997570	0.629367816091954	0.418608695652174	5.92798275371801e-13	-0.588301124953068	-0.21075912043978
VRK3_MXE_101823	VRK3	chr19	-	49992859	49992952	49997503	49997570	49989638	49989771	50000789	50000854	0.486919540229885	0.329434782608696	9.07514117804065e-17	-0.563690510839993	-0.157484757621189
SCAF1_MXE_101861	SCAF1	chr19	+	49646107	49646202	49646714	49646830	49645353	49645411	49650867	49653705	0.962137931034483	0.837304347826087	3.46787609995276e-10	-0.200491615443397	-0.124833583208396
TVP23B_MXE_102050	TVP23B	chr17	+	18789352	18789435	18797578	18797668	18781268	18781305	18798811	18798943	0.109873563218391	0.248630434782609	1.37650813398472e-12	1.17815860727189	0.138756871564218
FCHO1_MXE_102096	FCHO1	chr19	+	17766668	17766810	17770424	17770577	17764374	17764449	17770791	17770896	0.154666666666667	0.307217391304348	9.63417893871911e-14	0.990097583427223	0.152550724637681
MTMR14_MXE_102204	MTMR14	chr3	+	9677316	9677387	9677983	9678058	9671047	9671170	9683177	9683244	0.235770114942529	0.120021739130435	4.2696455552931e-12	-0.974085121035086	-0.115748375812094
ACTR1B_MXE_102238	ACTR1B	chr2	-	97659351	97659477	97661881	97661946	97658878	97659003	97663842	97664098	0.214862068965517	0.362826086956522	2.05233213478846e-09	0.755867371754717	0.147964017991005
CSNK1G2_MXE_10223	CSNK1G2	chr19	+	1979751	1979835	1979910	1980017	1979494	1979643	1980148	1981337	0.488528735632184	0.731108695652174	5.6735838887981e-12	0.581642485883822	0.24257996001999
STAU2_MXE_102252	STAU2	chr8	-	73582769	73582830	73595165	73595297	73549601	73552319	73603725	73603863	0.588034482758621	0.718934782608696	3.87445178952138e-11	0.289960145878346	0.130900299850075
JTB_MXE_102271	JTB	chr1	-	153976692	153976775	153976975	153977013	153975825	153975905	153977169	153977975	0.0809425287356322	0.216434782608696	1.34964579023813e-13	1.41896254290962	0.135492253873063
JTB_MXE_102272	JTB	chr1	-	153975825	153975905	153976692	153976775	153974268	153974835	153976975	153977013	0.27467816091954	0.525695652173913	3.94333313744258e-11	0.936485593646825	0.251017491254373
DERL2_MXE_102332	DERL2	chr17	-	5480053	5480144	5485150	5485216	5471250	5474789	5486068	5486230	0.344689655172414	0.532978260869565	2.9972291929399e-13	0.628778688319221	0.188288605697151
SPAG9_MXE_102395	SPAG9	chr17	-	51056411	51056482	51079583	51079704	51047374	51047469	51120353	51120865	0.275632183908046	0.445	6.2724022736796e-15	0.691060983400902	0.169367816091954
R3HDM1_MXE_102653	R3HDM1	chr2	+	135602499	135602708	135616667	135616757	135531454	135531633	135621493	135621608	0.386597701149425	0.590782608695652	1.47861046555505e-10	0.611794298262372	0.204184907546227
TMEM2_MXE_102684	TMEM2	chr9	-	71745017	71745579	71746200	71746341	71740062	71740232	71750042	71750385	0.29751724137931	0.50354347826087	2.12552151431499e-17	0.759143076280248	0.206026236881559
TMEM2_MXE_102691	TMEM2	chr9	-	71732350	71732520	71746200	71746341	71730704	71730914	71750042	71750385	0.328850574712644	0.51795652173913	7.58006844323766e-17	0.655398808826794	0.189105947026487
TMEM2_MXE_102696	TMEM2	chr9	-	71734805	71734994	71746200	71746341	71732350	71732520	71750042	71750385	0.263551724137931	0.411565217391304	1.4252222255468e-13	0.643034930792864	0.148013493253373
TMEM2_MXE_102711	TMEM2	chr9	-	71740062	71740232	71746200	71746341	71734805	71734994	71750042	71750385	0.309402298850575	0.545369565217391	2.25386059156327e-14	0.817750275743415	0.235967266366817
TMEM2_MXE_102714	TMEM2	chr9	-	71740062	71740232	71746200	71746341	71732350	71732520	71750042	71750385	0.701896551724138	0.870739130434783	3.7651798885984e-13	0.310982142423974	0.168842578710645
RPL18_MXE_102956	RPL18	chr19	-	48616725	48616824	48617315	48617423	48616078	48616202	48617790	48617877	0.847425287356322	0.702869565217391	6.67650728365338e-13	-0.269829193189746	-0.144555722138931
DDB1_MXE_103066	DDB1	chr11	-	61326778	61326893	61331542	61331691	61325610	61325708	61332907	61333212	0.30432183908046	0.419391304347826	6.99208448237655e-10	0.462699079085125	0.115069465267366
DDB1_MXE_103095	DDB1	chr11	-	61329957	61330074	61331542	61331691	61329362	61329584	61332907	61333212	0.386425287356322	0.578913043478261	6.35224338613879e-16	0.583157156214027	0.192487756121939
ZNF148_MXE_103101	ZNF148	chr3	-	125234210	125234329	125279123	125279247	125225668	125233939	125288102	125288228	0.55748275862069	0.422804347826087	6.43911047627323e-17	-0.398936974738524	-0.134678410794603
ZNF148_MXE_103102	ZNF148	chr3	-	125288102	125288228	125331157	125331238	125279123	125279247	125375101	125375354	0.0385287356321839	0.184913043478261	5.1711708999467e-15	2.26284024571813	0.146384307846077
ZNF148_MXE_103104	ZNF148	chr3	-	125277725	125277809	125279123	125279247	125234210	125234329	125288102	125288228	0.657034482758621	0.53595652173913	7.94562054860406e-18	-0.293853118602227	-0.12107796101949
ZNF148_MXE_103106	ZNF148	chr3	-	125323308	125323444	125331157	125331238	125313307	125313656	125375101	125375354	0.0471149425287356	0.16195652173913	1.36364164863186e-14	1.78134997539382	0.114841579210395
ERCC6L2_MXE_103155	ERCC6L2	chr9	+	95970575	95970656	95978060	95978215	95955913	95956013	96004519	96004701	0.202425287356322	0.0593695652173913	6.71963207049171e-11	-1.76959407259655	-0.143055722138931
MICAL2_MXE_103249	MICAL2	chr11	+	12216218	12216319	12220200	12220458	12213254	12213410	12221643	12221759	0.884724137931034	0.761913043478261	2.81121185078055e-14	-0.215601331219227	-0.122811094452774
BACH1_MXE_103301	BACH1	chr21	+	29321220	29321514	29329486	29329693	29305203	29305322	29351633	29351813	0.921471264367816	0.814847826086956	1.06002437146173e-11	-0.177408517531283	-0.10662343828086
UBOX5_MXE_103327	UBOX5	chr20	-	3121383	3122584	3123311	3123406	3115304	3115466	3159765	3159910	0.688850574712644	0.877847826086957	3.69487124451169e-14	0.349779804070768	0.188997251374313
IL18RAP_MXE_103334	IL18RAP	chr2	+	102419560	102419797	102424230	102424414	102418789	102418940	102437211	102437362	0.338126436781609	0.211586956521739	2.33910459524763e-09	-0.676312125423798	-0.12653948025987
SMUG1_MXE_103357	SMUG1	chr12	-	54182503	54182623	54183655	54183959	54181454	54181647	54188950	54188994	0.225367816091954	0.48995652173913	2.84481684363957e-10	1.12037222705719	0.264588705647176
RAD1_MXE_103368	RAD1	chr5	-	34911553	34911812	34914694	34914961	34909257	34909356	34915415	34915626	0.330632183908046	0.5675	2.14374960231847e-12	0.779393228255405	0.236867816091954
LONP1_MXE_103460	LONP1	chr19	-	5707059	5707143	5707696	5707826	5705771	5705992	5708341	5708403	0.171344827586207	0.357282608695652	7.09197657040286e-14	1.06016304848812	0.185937781109445
DGKD_MXE_103481	DGKD	chr2	+	233462642	233462735	233464163	233464283	233462347	233462459	233467085	233467203	0.612505747126437	0.414826086956522	1.57842516217003e-12	-0.562216757919905	-0.197679660169915
TSPAN2_MXE_103502	TSPAN2	chr1	-	115053378	115053462	115072904	115073007	115048010	115050555	115089363	115089500	0.376379310344828	0.678673913043478	4.56837246036413e-12	0.850531234714093	0.302294602698651
TSPAN2_MXE_103510	TSPAN2	chr1	-	115057536	115057608	115072904	115073007	115053378	115053462	115089363	115089500	0.306390804597701	0.544739130434783	8.97227451855654e-13	0.830192504771577	0.238348325837081
TSPAN2_MXE_103520	TSPAN2	chr1	-	115060463	115060538	115072904	115073007	115058882	115058981	115089363	115089500	0.311816091954023	0.522304347826087	4.38976600093936e-15	0.744195329806616	0.210488255872064
TSPAN2_MXE_103531	TSPAN2	chr1	-	115058882	115058981	115072904	115073007	115057536	115057608	115089363	115089500	0.211563218390805	0.440934782608696	3.37432782198298e-14	1.05947645914425	0.229371564217891
STK11_MXE_103535	STK11	chr19	+	1221212	1221340	1221948	1222006	1220580	1220717	1222984	1223172	0.843390804597701	0.706434782608696	2.65062409192759e-13	-0.255644913684271	-0.136956021989005
PSEN1_MXE_10353	PSEN1	chr14	+	73192643	73192864	73198030	73198129	73136434	73136583	73206385	73206472	0.191252873563218	0.0559347826086957	1.28898531370312e-11	-1.77366382847452	-0.135318090954523
CD226_MXE_103560	CD226	chr18	-	69873143	69873246	69895700	69896045	69867356	69867411	69946733	69947069	0.546574712643678	0.41695652173913	4.43363995413092e-14	-0.390521760841388	-0.129618190904548
PSEN1_MXE_10357	PSEN1	chr14	+	73192643	73192864	73198030	73198129	73173565	73173707	73206385	73206472	0.191586206896552	0.0563260869565217	1.39893542672931e-11	-1.76611854473074	-0.13526011994003
PDCD10_MXE_103597	PDCD10	chr3	-	167704841	167704895	167720061	167720273	167697008	167697126	167734213	167734350	0.168137931034483	0.065804347826087	7.28561370082588e-13	-1.35339041172214	-0.102333583208396
ENTPD6_MXE_103634	ENTPD6	chr20	+	25218549	25218614	25221231	25221333	25217501	25217581	25222837	25222978	0.111873563218391	0.320565217391304	2.29284388218639e-14	1.51874874170039	0.208691654172914
ENTPD6_MXE_103637	ENTPD6	chr20	+	25221231	25221333	25222837	25222978	25218549	25218614	25224100	25224157	0.114505747126437	0.250869565217391	1.99701052806221e-17	1.13151744765197	0.136363818090954
ENTPD6_MXE_103639	ENTPD6	chr20	+	25217501	25217581	25221231	25221333	25216647	25216736	25222837	25222978	0.15832183908046	0.352673913043478	1.20914123611683e-11	1.15547458885174	0.194352073963019
ATP5B_MXE_10366	ATP5B	chr12	-	56644780	56644955	56645170	56645353	56643402	56643587	56645836	56646068	0.605655172413793	0.875565217391304	6.59916280547371e-14	0.531718009086531	0.269910044977511
NOL7_MXE_103678	NOL7	chr6	+	13615711	13615772	13616462	13616521	13615326	13615624	13617769	13617801	0.106632183908046	0.246760869565217	2.28968752834298e-12	1.2104706948238	0.140128685657171
HDGFRP2_MXE_103699	HDGFRP2	chr19	+	4496301	4496405	4497957	4498031	4494165	4494475	4498305	4498376	0.176471264367816	0.314217391304348	1.79105383061746e-11	0.832329751213093	0.137746126936532
ELAVL1_MXE_103701	ELAVL1	chr19	-	7967564	7967790	7973724	7973878	7958572	7963807	7981082	7981186	0.73564367816092	0.464260869565217	6.04828062737488e-15	-0.664071453139766	-0.271382808595702
TNPO1_MXE_103710	TNPO1	chr5	+	72848384	72848498	72855773	72855923	72816590	72816752	72861807	72861914	0.205574712643678	0.407804347826087	3.25337270333887e-08	0.988214344541418	0.202229635182409
ARHGEF1_MXE_103776	ARHGEF1	chr19	+	41902273	41902356	41902532	41902658	41901886	41902033	41902783	41902898	0.621206896551724	0.369521739130435	5.51472917575326e-14	-0.749414605144338	-0.251685157421289
ARHGEF1_MXE_103785	ARHGEF1	chr19	+	41906456	41906620	41906702	41906803	41905938	41906025	41907104	41907452	0.119724137931034	0.255804347826087	1.66922682632933e-18	1.09532673791985	0.136080209895052
ARHGEF1_MXE_103792	ARHGEF1	chr19	+	41902783	41902898	41903306	41903407	41902532	41902658	41903706	41903784	0.220471264367816	0.379826086956522	1.48581941311519e-15	0.784748364047324	0.159354822588706
ARHGEF1_MXE_103797	ARHGEF1	chr19	+	41902532	41902658	41902783	41902898	41902273	41902356	41903306	41903407	0.617804597701149	0.499934782608696	2.5845838790271e-15	-0.305410702540626	-0.117869815092454
SPATA20_MXE_103819	SPATA20	chr17	+	50549285	50549487	50550207	50550312	50549042	50549186	50550535	50550610	0.179655172413793	0.401347826086957	1.03783976301803e-14	1.15962261095939	0.221692653673163
DNAJC19_MXE_103833	DNAJC19	chr3	-	180986942	180987022	180988177	180988229	180985925	180985996	180989599	180989774	0.290735632183908	0.49354347826087	6.68790725038943e-10	0.763469286026225	0.202807846076962
DNAJC19_MXE_103834	DNAJC19	chr3	-	180988022	180988096	180988177	180988229	180985925	180985996	180989599	180989774	0.310655172413793	0.655065217391304	5.10514088819883e-15	1.0763244711568	0.344410044977511
CCND3_MXE_103839	CCND3	chr6	-	41937234	41937394	41940369	41940585	41934932	41936107	42048500	42048894	0.149597701149425	0.265369565217391	6.40567952800307e-08	0.826914914295108	0.115771864067966
CCND3_MXE_103844	CCND3	chr6	-	41936558	41936695	41937234	41937394	41934932	41936107	41940369	41940585	0.78035632183908	0.60304347826087	1.52572407224013e-12	-0.371871008195543	-0.177312843578211
CCND3_MXE_103847	CCND3	chr6	-	41936558	41936695	41937234	41937394	41934932	41936107	42048500	42048894	0.533781609195402	0.283847826086957	1.84346588598294e-14	-0.911131907562845	-0.249933783108446
RSRC2_MXE_103861	RSRC2	chr12	-	122520503	122520581	122521384	122521428	122518838	122519029	122526847	122527013	0.381218390804598	0.583152173913044	1.35722098857386e-11	0.613254685025127	0.201933783108446
RSRC2_MXE_103864	RSRC2	chr12	-	122517226	122517430	122518838	122519029	122515104	122515227	122521384	122521428	0.120758620689655	0.229347826086957	2.33609806138631e-16	0.925411049118911	0.108589205397301
PPP1R16B_MXE_103908	PPP1R16B	chr20	+	38906978	38907054	38907805	38907935	38905968	38906094	38908027	38908193	0.510528735632184	0.250717391304348	5.93404331988427e-15	-1.02593009308728	-0.259811344327836
GRSF1_MXE_104008	GRSF1	chr4	-	70833117	70833273	70836157	70836314	70832306	70832450	70839470	70839910	0.0828045977011494	0.205391304347826	5.76241411848606e-09	1.3105923232826	0.122586706646677
XPC_MXE_104024	XPC	chr3	-	14170437	14170550	14172866	14173062	14168256	14168380	14178465	14178672	0.298379310344828	0.449326086956522	8.65922841545879e-13	0.590615321801877	0.150946776611694
ACIN1_MXE_104045	ACIN1	chr14	-	23081747	23081836	23093478	23093544	23079546	23080809	23094974	23095614	0.219229885057471	0.331021739130435	5.39536273778054e-08	0.594481488472502	0.111791854072963
ACIN1_MXE_104071	ACIN1	chr14	-	23090521	23090633	23093478	23093544	23081747	23081836	23094974	23095614	0.426057471264368	0.622173913043478	2.64160405905976e-11	0.546269855810738	0.19611644177911
GDI2_MXE_104090	GDI2	chr10	-	5796762	5796862	5800597	5800705	5794884	5795019	5813213	5813549	0.186540229885057	0.320826086956522	1.67910286209804e-14	0.782304654301372	0.134285857071464
MRPL11_MXE_104134	MRPL11	chr11	-	66437349	66437443	66438163	66438259	66437103	66437263	66438709	66438848	0.220034482758621	0.514869565217391	1.56007669756551e-13	1.22647735881135	0.294835082458771
MS4A1_MXE_104291	MS4A1	chr11	+	60463001	60463121	60465920	60466157	60462184	60462533	60466958	60467060	0.500862068965517	0.326847826086957	8.33584420803142e-14	-0.615794256647329	-0.174014242878561
MED15_MXE_104292	MED15	chr22	+	20575112	20575232	20582610	20582747	20568520	20568631	20582839	20582967	0.891183908045977	0.755652173913044	1.31965030421908e-10	-0.238000866547745	-0.135531734132934
MED15_MXE_104300	MED15	chr22	+	20583329	20583393	20584358	20584425	20583112	20583247	20584854	20585015	0.686758620689655	0.529173913043478	6.3494868165822e-13	-0.376061173068061	-0.157584707646177
ZNF516_MXE_104315	ZNF516	chr18	-	76370527	76370595	76371466	76371571	76357681	76362557	76378854	76380303	0.182149425287356	0.327695652173913	1.42349947055221e-12	0.847234088367338	0.145546226886557
PLB1_MXE_104342	PLB1	chr2	+	28601898	28601964	28602820	28602921	28601251	28601332	28603965	28604047	0.230689655172414	0.0999565217391304	3.09204619228357e-11	-1.20658070574008	-0.130733133433283
DENND4B_MXE_104375	DENND4B	chr1	-	153934134	153934302	153936059	153936188	153933482	153933871	153936541	153936748	0.866218390804598	0.754652173913044	2.55658074166021e-13	-0.198918956495748	-0.111566216891554
DENND4B_MXE_104376	DENND4B	chr1	-	153934134	153934302	153934759	153934964	153933482	153933871	153936059	153936188	0.836126436781609	0.707717391304348	8.4482333215035e-15	-0.240547747019454	-0.128409045477261
DENND4B_MXE_104384	DENND4B	chr1	-	153930691	153930857	153932203	153932440	153930538	153930603	153932641	153932777	0.131045977011494	0.315521739130435	4.4675619058147e-15	1.26766634390697	0.184475762118941
DENND4B_MXE_104406	DENND4B	chr1	-	153930946	153931064	153932203	153932440	153930691	153930857	153932641	153932777	0.273896551724138	0.570913043478261	2.44510216269329e-15	1.05963992047094	0.297016491754123
DENND4B_MXE_104409	DENND4B	chr1	-	153930538	153930603	153932203	153932440	153929500	153930442	153932641	153932777	0.124816091954023	0.36945652173913	2.04563229810606e-16	1.56560064949287	0.244640429785107
CABIN1_MXE_10444	CABIN1	chr22	+	24164399	24164563	24165529	24165626	24134301	24134415	24166638	24167313	0.741885057471264	0.526478260869565	4.1593620598637e-08	-0.494821721697064	-0.215406796601699
PNPLA8_MXE_104620	PNPLA8	chr7	-	108491409	108491467	108502490	108502642	108487758	108487953	108514143	108514293	0.680137931034483	0.806847826086956	1.13718704030664e-07	0.246469249960738	0.126709895052474
MEAF6_MXE_104718	MEAF6	chr1	-	37509454	37509542	37513422	37513538	37509277	37509323	37514656	37514819	0.360528735632184	0.516413043478261	5.1301111038956e-12	0.518411187652612	0.155884307846077
PROK2_MXE_104722	PROK2	chr3	-	71774444	71774507	71781466	71781592	71771654	71772828	71784956	71785206	0.318586206896552	0.65154347826087	6.48009053117401e-18	1.03217764761411	0.332957271364318
TIMM9_MXE_104846	TIMM9	chr14	-	58410842	58410938	58427053	58427242	58408493	58409168	58427391	58427614	0.076448275862069	0.22254347826087	2.42423904021392e-13	1.541531352602	0.146095202398801
ARPC2_MXE_104888	ARPC2	chr2	+	218225919	218225954	218228737	218228850	218217462	218217544	218234351	218234397	0.0622758620689655	0.164413043478261	9.96480303205444e-14	1.4005797651694	0.102137181409295
FAM53C_MXE_104902	FAM53C	chr5	+	138341808	138341866	138344824	138345609	138341183	138341413	138346701	138349729	0.748206896551724	0.622130434782609	2.10636306280107e-11	-0.266220178908133	-0.126076461769115
PCNA_MXE_104962	PCNA	chr20	-	5117469	5117664	5118768	5118866	5115448	5115572	5119577	5119914	0.230459770114943	0.423260869565217	2.41023030642937e-12	0.877032187169728	0.192801099450275
SELT_MXE_105105	SELT	chr3	+	150622384	150622495	150623042	150623169	150603278	150603499	150624811	150624899	0.304229885057471	0.429826086956522	5.24287666972293e-13	0.498591166714701	0.12559620189905
PLSCR3_MXE_105143	PLSCR3	chr17	-	7393466	7393509	7394103	7394267	7392790	7392952	7394476	7394843	0.292885057471264	0.7365	5.43743928717789e-16	1.33035093416747	0.443614942528736
