DDIT3_A3SS_1066	DDIT3	chr12	-	57517268	57517542	57517268	57517519	57517705	57517753	0.787770114942529	0.892847826086957	1.43277601393306e-05	0.180639620791126	0.105077711144428
CUTA_A3SS_727	CUTA	chr6	-	33417480	33417816	33417480	33417695	33417958	33418288	0.497620689655172	0.272717391304348	1.04514793286541e-09	-0.867639765413668	-0.224903298350825
GPBAR1_A3SS_1789	GPBAR1	chr2	+	218262058	218263859	218262566	218263859	218261014	218261216	0.887885057471264	0.729195652173913	5.93978598899261e-08	-0.284066963013629	-0.158689405297351
CPSF4_A3SS_5067	CPSF4	chr7	+	99453965	99454136	99454040	99454136	99452367	99452440	0.797241379310345	0.653326086956522	3.10201382409134e-13	-0.287213345565586	-0.143915292353823
BRD1_A3SS_580	BRD1	chr22	-	49787389	49787887	49787389	49787494	49794033	49794294	0.871747126436782	0.688521739130435	6.11137405966039e-11	-0.340407497217458	-0.183225387306347
NUSAP1_A3SS_3485	NUSAP1	chr15	+	41350990	41351129	41351032	41351129	41349097	41349241	0.169310344827586	0.283673913043478	1.00431320250679e-06	0.744563360633084	0.114363568215892
HARS2_A3SS_1215	HARS2	chr5	+	140693490	140693665	140693590	140693665	140691425	140691756	0.830954022988506	0.673391304347826	1.92405904546298e-10	-0.303323562879479	-0.15756271864068
JKAMP_A3SS_184	JKAMP	chr14	+	59486680	59486804	59486730	59486804	59484442	59484593	0.586183908045977	0.419304347826087	7.60232444401989e-08	-0.48335557385386	-0.16687956021989
ARFIP2_A3SS_642	ARFIP2	chr11	-	6479139	6479357	6479139	6479258	6479971	6480068	0.320919540229885	0.218586956521739	9.25882860326173e-11	-0.554004320112585	-0.102332583708146
NCOA7_A3SS_3347	NCOA7	chr6	+	125888938	125889981	125888971	125889981	125885158	125885343	0.69835632183908	0.810086956521739	1.40384785999184e-09	0.214113448845771	0.111730634682659
GPBAR1_A3SS_1791	GPBAR1	chr2	+	218262058	218263859	218262679	218263859	218261014	218261216	0.509712643678161	0.355391304347826	1.30285325380973e-06	-0.520275758273402	-0.154321339330335
ECI2_A3SS_4729	ECI2	chr6	-	4133548	4133711	4133548	4133701	4135510	4135597	0.43735632183908	0.32904347826087	1.64768302439287e-10	-0.41053092014716	-0.108312843578211
CHFR_A3SS_461	CHFR	chr12	-	132869618	132869834	132869618	132869798	132870723	132870783	0.257931034482759	0.150326086956522	9.6990295273256e-10	-0.778889979666583	-0.107604947526237
MEF2C_A3SS_1167	MEF2C	chr5	-	88718240	88722925	88718240	88722829	88728492	88728628	0.717563218390805	0.602717391304348	1.36526093976739e-07	-0.251624246869895	-0.114845827086457
ZNF37A_A3SS_4495	ZNF37A	chr10	+	38095357	38095633	38095537	38095633	38094335	38094490	0.426885057471264	0.253652173913043	1.99725989526483e-05	-0.750996138832308	-0.173232883558221
PSPC1_A3SS_3869	PSPC1	chr13	-	19674751	19675653	19674751	19674984	19677723	19677823	0.314390804597701	0.477978260869565	1.98438621110355e-10	0.60438598206789	0.163587456271864
PPP6R3_A3SS_3957	PPP6R3	chr11	+	68587926	68588024	68587944	68588024	68583042	68583129	0.618183908045977	0.733	8.11701162087502e-08	0.245777098489107	0.114816091954023
MAD1L1_A3SS_3118	MAD1L1	chr7	-	2230548	2230764	2230548	2230727	2232871	2232948	0.478804597701149	0.295630434782609	9.67214174798813e-09	-0.695642204991393	-0.183174162918541
SRRT_A3SS_4755	SRRT	chr7	+	100888041	100888143	100888053	100888143	100887702	100887859	0.456287356321839	0.338760869565217	7.60348197764837e-08	-0.429675439518694	-0.117526486756622
C1RL_A3SS_2389	C1RL	chr12	-	7099685	7099807	7099685	7099760	7101897	7102087	0.616528735632184	0.773152173913043	7.30543650287016e-08	0.326584258854665	0.15662343828086
NCOA3_A3SS_498	NCOA3	chr20	+	47634017	47634195	47634047	47634195	47627921	47628023	0.601172413793103	0.881391304347826	9.35483652538692e-11	0.552003853983264	0.280218890554723
TRMT10B_A3SS_2087	TRMT10B	chr9	+	37777600	37778972	37777627	37778972	37776281	37776405	0.531172413793103	0.681673913043478	1.12503858598172e-07	0.359901550755888	0.150501499250375
PXN_A3SS_3797	PXN	chr12	-	120215102	120215417	120215102	120215273	120221622	120221758	0.636793103448276	0.500652173913044	3.03386802827457e-09	-0.347016066543692	-0.136140929535232
APOL3_A3SS_5271	APOL3	chr22	-	36149045	36149371	36149045	36149142	36160668	36160929	0.300885057471264	0.19445652173913	1.13299629166616e-11	-0.629764840341417	-0.106428535732134
EIF1AD_A3SS_2399	EIF1AD	chr11	-	66000302	66000505	66000302	66000481	66001909	66002166	0.76116091954023	0.623152173913043	6.66199033875088e-08	-0.288616978136629	-0.138008745627186
GLIPR2_A3SS_3817	GLIPR2	chr9	+	36162231	36163913	36162361	36163913	36136535	36136791	0.814241379310345	0.663869565217391	3.07413715313752e-08	-0.294556726617265	-0.150371814092954
BCOR_A3SS_869	BCOR	chrX	-	40063607	40063952	40063607	40063850	40064335	40064599	0.635126436781609	0.448304347826087	2.42523758661731e-07	-0.502565331426469	-0.186822088955522
MRPS31P5_A3SS_3352	MRPS31P5	chr13	-	52169986	52170099	52169986	52170056	52171157	52171248	0.230885057471264	0.35354347826087	1.08112193355491e-07	0.614712839364337	0.122658420789605
MUTYH_A3SS_1752	MUTYH	chr1	-	45333412	45333603	45333412	45333564	45334390	45334511	0.537080459770115	0.388195652173913	5.38403858689636e-06	-0.468354274036052	-0.148884807596202
MIEF1_A3SS_5429	MIEF1	chr22	+	39512231	39512494	39512317	39512494	39511848	39512026	0.711264367816092	0.5565	8.33591986692933e-08	-0.35400420314571	-0.154764367816092
MS4A1_A3SS_3565	MS4A1	chr11	+	60462184	60462533	60462358	60462533	60455808	60455945	0.59964367816092	0.442978260869565	2.64992920449836e-07	-0.436869572949002	-0.156665417291354
BTN2A1_A3SS_4932	BTN2A1	chr6	+	26467718	26469653	26467947	26469653	26466061	26466088	0.548770114942529	0.42195652173913	6.05511461656389e-11	-0.379107565240392	-0.126813593203398
ZNF286A_A3SS_702	ZNF286A	chr17	+	15715999	15720786	15716058	15720786	15708154	15708247	0.467402298850575	0.628826086956522	3.15442494974851e-08	0.427996239460677	0.161423788105947
APBB3_A3SS_5217	APBB3	chr5	-	140561586	140561707	140561586	140561701	140562099	140562227	0.500241379310345	0.322913043478261	5.49549151345246e-06	-0.631478683154547	-0.177328335832084
AFG3L1P_A3SS_532	AFG3L1P	chr16	+	89977604	89977802	89977638	89977802	89972579	89972765	0.601172413793103	0.382065217391304	9.73815157436471e-08	-0.653959886310286	-0.219107196401799
FLT3LG_A3SS_1630	FLT3LG	chr19	+	49485963	49486231	49486014	49486231	49480551	49480620	0.640310344827586	0.502391304347826	1.48056919815204e-06	-0.349959824750108	-0.13791904047976
CDK13_A3SS_399	CDK13	chr7	+	40092784	40093237	40092964	40093237	40088125	40088331	0.557183908045977	0.395608695652174	1.23078611774277e-11	-0.494079454744475	-0.161575212393803
SCAF4_A3SS_4265	SCAF4	chr21	-	31685048	31685240	31685048	31685174	31685397	31685484	0.716011494252874	0.611086956521739	2.10874492879832e-10	-0.228605060065458	-0.104924537731134
PSME3_A3SS_1015	PSME3	chr17	+	42838691	42838799	42838730	42838799	42837648	42837697	0.255494252873563	0.463065217391304	3.67186042200718e-06	0.857924555413427	0.207570964517741
NDUFAF5_A3SS_4668	NDUFAF5	chr20	+	13793159	13793227	13793179	13793227	13788588	13788652	0.518655172413793	0.368695652173913	4.70248164371288e-07	-0.492345278727461	-0.14995952023988
GHDC_A3SS_3087	GHDC	chr17	-	42190184	42190359	42190184	42190270	42190623	42190757	0.645770114942529	0.528630434782609	8.66733488393535e-08	-0.288761189718664	-0.11713968015992
CD14_A3SS_3504	CD14	chr5	-	140633068	140633292	140633068	140633192	140633530	140633701	0.698770114942529	0.568847826086956	4.80404543838182e-10	-0.296775143109925	-0.129922288855572
